"","work","collection"
"933","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","nlr"
"934","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","rsl"
"935","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","rozanov"
"936","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","pl_buw"
"937","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","fi_sl"
"938","1832_1009_Алипанов Е._Басни крестьянина Егора Алипанова","spbgu"
"939","1836_1014_Максимов М._Патриотические песни : Тетрадь 1","nlr"
"940","1836_1015_Максимов М._Патриотические песни : Тетрадь 2","nlr"
"941","1832_1018_Орлов А._Сатиры Александра Орлова","nlr"
"942","1832_1018_Орлов А._Сатиры Александра Орлова","rsl"
"943","1832_1018_Орлов А._Сатиры Александра Орлова","rozanov"
"944","1832_1018_Орлов А._Сатиры Александра Орлова","us_harvard"
"945","1832_1029_Иовский П._Элизиум : Альманах на 1832 год / Соч. П. Иовского","rsl"
"946","1832_1029_Иовский П._Элизиум : Альманах на 1832 год / Соч. П. Иовского","fi_sl"
"947","1831_1030_Петров А._Опыты в стихах","nlr"
"948","1831_1030_Петров А._Опыты в стихах","rsl"
"949","1831_1030_Петров А._Опыты в стихах","rozanov"
"950","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","nlr"
"951","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","rsl"
"952","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","rozanov"
"953","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","us_harvard"
"954","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","pl_bn"
"955","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","pl_buw"
"956","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","fi_sl"
"957","1833_1044_Козлов И._Собрание стихотворений Ивана Козлова : Ч. 1-2","spbgu"
"958","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","nlr"
"959","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","rsl"
"960","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","rozanov"
"961","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","us_harvard"
"962","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","cz_slk"
"963","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","ee_ester"
"964","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","fi_sl"
"965","1832_1045_Катенин П., Голицын Н._Сочинения и переводы в стихах Павла Катенина, с приобщение нескольких стихотворения князя Николая Голицына : Ч. 1-2","spbgu"
"966","1832_1046_Любимов Н._Досуги узника : [Стихотворения]","nlr"
"967","1833_1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","nlr"
"968","1833_1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","rsl"
"969","1833_1047_И.М.З._Отрывки из Завещания трубадура : [Стихотворения]","rozanov"
"970","1833_1048_А.К._Дневник лешего, изданный А.К. : [Стихотворения]","nlr"
"971","1833_1048_А.К._Дневник лешего, изданный А.К. : [Стихотворения]","spbgu"
"972","1833_1051_Глинка С._Экспромты, высказанные С.Н. Глинкой","nlr"
"973","1832_1056_Пушкин А._Стихотворения А. Пушкина [из Сев. цв. на 1832 г.]","nlr"
"974","1832_1056_Пушкин А._Стихотворения А. Пушкина [из Сев. цв. на 1832 г.]","lt_vul"
"975","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","nlr"
"976","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","rsl"
"977","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","rozanov"
"978","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","cz_slk"
"979","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","lt_vul"
"980","1831_1063_Львов Ф._Часы свободы в молодости: Ч. 1 [Стихотворения]","fi_sl"
"981","1833_1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","nlr"
"982","1833_1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","rsl"
"983","1833_1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","cz_slk"
"984","1833_1064_Максимов М._Минстрель / Соч. М. Максимова : Ч. 1-2. Ч. 2. Разные стихотворения","fi_sl"
"985","1831_1065_NA_Новоизобретенное складное яичко для светлого праздника, представляющее умных и благовоспитанных детей : С присовокуплением поздравительных приветствий в стихах на сей случай","nlr"
"986","1831_1065_NA_Новоизобретенное складное яичко для светлого праздника, представляющее умных и благовоспитанных детей : С присовокуплением поздравительных приветствий в стихах на сей случай","rsl"
"987","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","nlr"
"988","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","rsl"
"989","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","rozanov"
"990","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","us_harvard"
"991","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","lt_vul"
"992","1832_1067_Пушкин А._Стихотворения Александра Пушкина : Ч. 3","pl_buw"
"993","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","nlr"
"994","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","rsl"
"995","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","rozanov"
"996","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","cz_slk"
"997","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","lt_vul"
"998","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","pl_bn"
"999","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","fi_sl"
"1000","1830_1071_Крылов И._Басни Ивана Крылова: В 8 книгах","spbgu"
